name,url
காளிதாஸ் ஜெயராம்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%BE%E0%AE%B3%E0%AE%BF%E0%AE%A4%E0%AE%BE%E0%AE%B8%E0%AF%8D_%E0%AE%9C%E0%AF%86%E0%AE%AF%E0%AE%B0%E0%AE%BE%E0%AE%AE%E0%AF%8D
கிங் காங் (நடிகர்),https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%BF%E0%AE%99%E0%AF%8D_%E0%AE%95%E0%AE%BE%E0%AE%99%E0%AF%8D_(%E0%AE%A8%E0%AE%9F%E0%AE%BF%E0%AE%95%E0%AE%B0%E0%AF%8D)
கிட்டி (நடிகர்),https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%BF%E0%AE%9F%E0%AF%8D%E0%AE%9F%E0%AE%BF_(%E0%AE%A8%E0%AE%9F%E0%AE%BF%E0%AE%95%E0%AE%B0%E0%AF%8D)
கிருஷ்ணமூர்த்தி (நடிகர்),https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%BF%E0%AE%B0%E0%AF%81%E0%AE%B7%E0%AF%8D%E0%AE%A3%E0%AE%AE%E0%AF%82%E0%AE%B0%E0%AF%8D%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%BF_(%E0%AE%A8%E0%AE%9F%E0%AE%BF%E0%AE%95%E0%AE%B0%E0%AF%8D)
கிருஷ்ணா (தொலைக்காட்சி நடிகர்),https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%BF%E0%AE%B0%E0%AF%81%E0%AE%B7%E0%AF%8D%E0%AE%A3%E0%AE%BE_(%E0%AE%A4%E0%AF%8A%E0%AE%B2%E0%AF%88%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%BE%E0%AE%9F%E0%AF%8D%E0%AE%9A%E0%AE%BF_%E0%AE%A8%E0%AE%9F%E0%AE%BF%E0%AE%95%E0%AE%B0%E0%AF%8D)
கிருஷ்ணா குலசேகரன்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%BF%E0%AE%B0%E0%AF%81%E0%AE%B7%E0%AF%8D%E0%AE%A3%E0%AE%BE_%E0%AE%95%E0%AF%81%E0%AE%B2%E0%AE%9A%E0%AF%87%E0%AE%95%E0%AE%B0%E0%AE%A9%E0%AF%8D
கிரேன் மனோகர்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%BF%E0%AE%B0%E0%AF%87%E0%AE%A9%E0%AF%8D_%E0%AE%AE%E0%AE%A9%E0%AF%8B%E0%AE%95%E0%AE%B0%E0%AF%8D
கிஷ்மு,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%BF%E0%AE%B7%E0%AF%8D%E0%AE%AE%E0%AF%81
கிஷோர் (நடிகர்),https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%BF%E0%AE%B7%E0%AF%8B%E0%AE%B0%E0%AF%8D_(%E0%AE%A8%E0%AE%9F%E0%AE%BF%E0%AE%95%E0%AE%B0%E0%AF%8D)
குணால்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AF%81%E0%AE%A3%E0%AE%BE%E0%AE%B2%E0%AF%8D
கும்மடி (நடிகர்),https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AF%81%E0%AE%AE%E0%AF%8D%E0%AE%AE%E0%AE%9F%E0%AE%BF_(%E0%AE%A8%E0%AE%9F%E0%AE%BF%E0%AE%95%E0%AE%B0%E0%AF%8D)
குமரன் தங்கராஜன்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AF%81%E0%AE%AE%E0%AE%B0%E0%AE%A9%E0%AF%8D_%E0%AE%A4%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AE%B0%E0%AE%BE%E0%AE%9C%E0%AE%A9%E0%AF%8D
குரு சோமசுந்தரம்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AF%81%E0%AE%B0%E0%AF%81_%E0%AE%9A%E0%AF%8B%E0%AE%AE%E0%AE%9A%E0%AF%81%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%B0%E0%AE%AE%E0%AF%8D
குலதெய்வம் ராஜகோபால்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AF%81%E0%AE%B2%E0%AE%A4%E0%AF%86%E0%AE%AF%E0%AF%8D%E0%AE%B5%E0%AE%AE%E0%AF%8D_%E0%AE%B0%E0%AE%BE%E0%AE%9C%E0%AE%95%E0%AF%8B%E0%AE%AA%E0%AE%BE%E0%AE%B2%E0%AF%8D
கூல் சுரேஷ்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AF%82%E0%AE%B2%E0%AF%8D_%E0%AE%9A%E0%AF%81%E0%AE%B0%E0%AF%87%E0%AE%B7%E0%AF%8D
கே. ஆர். ராம்சிங்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AF%87._%E0%AE%86%E0%AE%B0%E0%AF%8D._%E0%AE%B0%E0%AE%BE%E0%AE%AE%E0%AF%8D%E0%AE%9A%E0%AE%BF%E0%AE%99%E0%AF%8D
கே. ஆர். ராமசாமி,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AF%87._%E0%AE%86%E0%AE%B0%E0%AF%8D._%E0%AE%B0%E0%AE%BE%E0%AE%AE%E0%AE%9A%E0%AE%BE%E0%AE%AE%E0%AE%BF
கே. ஆர். வேணுகோபால் சர்மா,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AF%87._%E0%AE%86%E0%AE%B0%E0%AF%8D._%E0%AE%B5%E0%AF%87%E0%AE%A3%E0%AF%81%E0%AE%95%E0%AF%8B%E0%AE%AA%E0%AE%BE%E0%AE%B2%E0%AF%8D_%E0%AE%9A%E0%AE%B0%E0%AF%8D%E0%AE%AE%E0%AE%BE
கே. ஏ. தங்கவேலு,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AF%87._%E0%AE%8F._%E0%AE%A4%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AE%B5%E0%AF%87%E0%AE%B2%E0%AF%81
கே. கே. சௌந்தர்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AF%87._%E0%AE%95%E0%AF%87._%E0%AE%9A%E0%AF%8C%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%B0%E0%AF%8D
கே. சாரங்கபாணி,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AF%87._%E0%AE%9A%E0%AE%BE%E0%AE%B0%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AE%AA%E0%AE%BE%E0%AE%A3%E0%AE%BF
கே. சிவசங்கர்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AF%87._%E0%AE%9A%E0%AE%BF%E0%AE%B5%E0%AE%9A%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AE%B0%E0%AF%8D
கே. சுப்பிரமணியம்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AF%87._%E0%AE%9A%E0%AF%81%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%BF%E0%AE%B0%E0%AE%AE%E0%AE%A3%E0%AE%BF%E0%AE%AF%E0%AE%AE%E0%AF%8D
கே. டி. சந்தானம்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AF%87._%E0%AE%9F%E0%AE%BF._%E0%AE%9A%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%BE%E0%AE%A9%E0%AE%AE%E0%AF%8D
கே. பாலாஜி,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AF%87._%E0%AE%AA%E0%AE%BE%E0%AE%B2%E0%AE%BE%E0%AE%9C%E0%AE%BF
கே. பி. கேசவன்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AF%87._%E0%AE%AA%E0%AE%BF._%E0%AE%95%E0%AF%87%E0%AE%9A%E0%AE%B5%E0%AE%A9%E0%AF%8D
கே. பி. சேகர்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AF%87._%E0%AE%AA%E0%AE%BF._%E0%AE%9A%E0%AF%87%E0%AE%95%E0%AE%B0%E0%AF%8D
கேப்டன் ராஜூ,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AF%87%E0%AE%AA%E0%AF%8D%E0%AE%9F%E0%AE%A9%E0%AF%8D_%E0%AE%B0%E0%AE%BE%E0%AE%9C%E0%AF%82
கொச்சி ஹனீஃபா,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AF%8A%E0%AE%9A%E0%AF%8D%E0%AE%9A%E0%AE%BF_%E0%AE%B9%E0%AE%A9%E0%AF%80%E0%AE%83%E0%AE%AA%E0%AE%BE
கொத்தமங்கலம் சீனு,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AF%8A%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%AE%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AE%B2%E0%AE%AE%E0%AF%8D_%E0%AE%9A%E0%AF%80%E0%AE%A9%E0%AF%81
கொத்தமங்கலம் சுப்பு,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AF%8A%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%AE%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AE%B2%E0%AE%AE%E0%AF%8D_%E0%AE%9A%E0%AF%81%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%81
கொன்னப்ப பாகவதர்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AF%8A%E0%AE%A9%E0%AF%8D%E0%AE%A9%E0%AE%AA%E0%AF%8D%E0%AE%AA_%E0%AE%AA%E0%AE%BE%E0%AE%95%E0%AE%B5%E0%AE%A4%E0%AE%B0%E0%AF%8D
கோலபுடி மாருதி ராவ்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AF%8B%E0%AE%B2%E0%AE%AA%E0%AF%81%E0%AE%9F%E0%AE%BF_%E0%AE%AE%E0%AE%BE%E0%AE%B0%E0%AF%81%E0%AE%A4%E0%AE%BF_%E0%AE%B0%E0%AE%BE%E0%AE%B5%E0%AF%8D
கோவை செந்தில்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AF%8B%E0%AE%B5%E0%AF%88_%E0%AE%9A%E0%AF%86%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%B2%E0%AF%8D
கௌதம் கார்த்திக் (நடிகர்),https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AF%8C%E0%AE%A4%E0%AE%AE%E0%AF%8D_%E0%AE%95%E0%AE%BE%E0%AE%B0%E0%AF%8D%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%95%E0%AF%8D_(%E0%AE%A8%E0%AE%9F%E0%AE%BF%E0%AE%95%E0%AE%B0%E0%AF%8D)
கௌதம் சுந்தர்ராஜன்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AF%8C%E0%AE%A4%E0%AE%AE%E0%AF%8D_%E0%AE%9A%E0%AF%81%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%B0%E0%AF%8D%E0%AE%B0%E0%AE%BE%E0%AE%9C%E0%AE%A9%E0%AF%8D
சக்தி வாசு,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%95%E0%AF%8D%E0%AE%A4%E0%AE%BF_%E0%AE%B5%E0%AE%BE%E0%AE%9A%E0%AF%81
சங்கர் கிருட்டிணமூர்த்தி,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AE%B0%E0%AF%8D_%E0%AE%95%E0%AE%BF%E0%AE%B0%E0%AF%81%E0%AE%9F%E0%AF%8D%E0%AE%9F%E0%AE%BF%E0%AE%A3%E0%AE%AE%E0%AF%82%E0%AE%B0%E0%AF%8D%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%BF
சங்கிலி முருகன்,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AE%BF%E0%AE%B2%E0%AE%BF_%E0%AE%AE%E0%AF%81%E0%AE%B0%E0%AF%81%E0%AE%95%E0%AE%A9%E0%AF%8D
சங்கு சுப்பிரமணியம்,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AF%81_%E0%AE%9A%E0%AF%81%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%BF%E0%AE%B0%E0%AE%AE%E0%AE%A3%E0%AE%BF%E0%AE%AF%E0%AE%AE%E0%AF%8D
சச்சு,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%9A%E0%AF%8D%E0%AE%9A%E0%AF%81
சசிகுமார் (இயக்குநர்),https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%9A%E0%AE%BF%E0%AE%95%E0%AF%81%E0%AE%AE%E0%AE%BE%E0%AE%B0%E0%AF%8D_(%E0%AE%87%E0%AE%AF%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AF%81%E0%AE%A8%E0%AE%B0%E0%AF%8D)
சசிகுமார் (நடிகர்),https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%9A%E0%AE%BF%E0%AE%95%E0%AF%81%E0%AE%AE%E0%AE%BE%E0%AE%B0%E0%AF%8D_(%E0%AE%A8%E0%AE%9F%E0%AE%BF%E0%AE%95%E0%AE%B0%E0%AF%8D)
சஞ்சீவ்,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%9E%E0%AF%8D%E0%AE%9A%E0%AF%80%E0%AE%B5%E0%AF%8D
சஞ்சீவ் (தமிழ் நடிகர்),https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%9E%E0%AF%8D%E0%AE%9A%E0%AF%80%E0%AE%B5%E0%AF%8D_(%E0%AE%A4%E0%AE%AE%E0%AE%BF%E0%AE%B4%E0%AF%8D_%E0%AE%A8%E0%AE%9F%E0%AE%BF%E0%AE%95%E0%AE%B0%E0%AF%8D)
சடகோபன் ரமேஷ்,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%9F%E0%AE%95%E0%AF%8B%E0%AE%AA%E0%AE%A9%E0%AF%8D_%E0%AE%B0%E0%AE%AE%E0%AF%87%E0%AE%B7%E0%AF%8D
சண்ட் சில்வா,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%A3%E0%AF%8D%E0%AE%9F%E0%AF%8D_%E0%AE%9A%E0%AE%BF%E0%AE%B2%E0%AF%8D%E0%AE%B5%E0%AE%BE
சத்யராஜ்,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%A4%E0%AF%8D%E0%AE%AF%E0%AE%B0%E0%AE%BE%E0%AE%9C%E0%AF%8D
சத்யன் (தமிழ் நடிகர்),https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%A4%E0%AF%8D%E0%AE%AF%E0%AE%A9%E0%AF%8D_(%E0%AE%A4%E0%AE%AE%E0%AE%BF%E0%AE%B4%E0%AF%8D_%E0%AE%A8%E0%AE%9F%E0%AE%BF%E0%AE%95%E0%AE%B0%E0%AF%8D)
சத்யன் (மலையாள நடிகர்),https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%A4%E0%AF%8D%E0%AE%AF%E0%AE%A9%E0%AF%8D_(%E0%AE%AE%E0%AE%B2%E0%AF%88%E0%AE%AF%E0%AE%BE%E0%AE%B3_%E0%AE%A8%E0%AE%9F%E0%AE%BF%E0%AE%95%E0%AE%B0%E0%AF%8D)
சதீஸ்,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%A4%E0%AF%80%E0%AE%B8%E0%AF%8D
சந்தான பாரதி,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%BE%E0%AE%A9_%E0%AE%AA%E0%AE%BE%E0%AE%B0%E0%AE%A4%E0%AE%BF
சந்தானம் (நடிகர்),https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%BE%E0%AE%A9%E0%AE%AE%E0%AF%8D_(%E0%AE%A8%E0%AE%9F%E0%AE%BF%E0%AE%95%E0%AE%B0%E0%AF%8D)
சந்திர மோகன் (தெலுங்கு நடிகர்),https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%B0_%E0%AE%AE%E0%AF%8B%E0%AE%95%E0%AE%A9%E0%AF%8D_(%E0%AE%A4%E0%AF%86%E0%AE%B2%E0%AF%81%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AF%81_%E0%AE%A8%E0%AE%9F%E0%AE%BF%E0%AE%95%E0%AE%B0%E0%AF%8D)
சந்திரசேகர் (நடிகர்),https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%B0%E0%AE%9A%E0%AF%87%E0%AE%95%E0%AE%B0%E0%AF%8D_(%E0%AE%A8%E0%AE%9F%E0%AE%BF%E0%AE%95%E0%AE%B0%E0%AF%8D)
சந்திரபோஸ் (இசையமைப்பாளர்),https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%B0%E0%AE%AA%E0%AF%8B%E0%AE%B8%E0%AF%8D_(%E0%AE%87%E0%AE%9A%E0%AF%88%E0%AE%AF%E0%AE%AE%E0%AF%88%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%BE%E0%AE%B3%E0%AE%B0%E0%AF%8D)
சபரீஸ்,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%AA%E0%AE%B0%E0%AF%80%E0%AE%B8%E0%AF%8D
சபீர் கல்லரக்கல்,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%AA%E0%AF%80%E0%AE%B0%E0%AF%8D_%E0%AE%95%E0%AE%B2%E0%AF%8D%E0%AE%B2%E0%AE%B0%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%B2%E0%AF%8D
சம்பத் ராம்,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%AE%E0%AF%8D%E0%AE%AA%E0%AE%A4%E0%AF%8D_%E0%AE%B0%E0%AE%BE%E0%AE%AE%E0%AF%8D
சமீரா ரெட்டி,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%AE%E0%AF%80%E0%AE%B0%E0%AE%BE_%E0%AE%B0%E0%AF%86%E0%AE%9F%E0%AF%8D%E0%AE%9F%E0%AE%BF
சமுத்திரக்கனி,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%AE%E0%AF%81%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%B0%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%A9%E0%AE%BF
சரண்ராஜ்,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%B0%E0%AE%A3%E0%AF%8D%E0%AE%B0%E0%AE%BE%E0%AE%9C%E0%AF%8D
சரத்குமார்,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%B0%E0%AE%A4%E0%AF%8D%E0%AE%95%E0%AF%81%E0%AE%AE%E0%AE%BE%E0%AE%B0%E0%AF%8D
சரவண சக்தி,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%B0%E0%AE%B5%E0%AE%A3_%E0%AE%9A%E0%AE%95%E0%AF%8D%E0%AE%A4%E0%AE%BF
சரவணன் (நடிகர்),https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%B0%E0%AE%B5%E0%AE%A3%E0%AE%A9%E0%AF%8D_(%E0%AE%A8%E0%AE%9F%E0%AE%BF%E0%AE%95%E0%AE%B0%E0%AF%8D)
சலிம் கெளஸ்,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%B2%E0%AE%BF%E0%AE%AE%E0%AF%8D_%E0%AE%95%E0%AF%86%E0%AE%B3%E0%AE%B8%E0%AF%8D
சனகராஜ்,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%A9%E0%AE%95%E0%AE%B0%E0%AE%BE%E0%AE%9C%E0%AF%8D
சாக்சி சிவா,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%BE%E0%AE%95%E0%AF%8D%E0%AE%9A%E0%AE%BF_%E0%AE%9A%E0%AE%BF%E0%AE%B5%E0%AE%BE
சாண்டோ சின்னப்பா தேவர்,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%BE%E0%AE%A3%E0%AF%8D%E0%AE%9F%E0%AF%8B_%E0%AE%9A%E0%AE%BF%E0%AE%A9%E0%AF%8D%E0%AE%A9%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%BE_%E0%AE%A4%E0%AF%87%E0%AE%B5%E0%AE%B0%E0%AF%8D
சாந்தனு பாக்யராஜ்,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%BE%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%A9%E0%AF%81_%E0%AE%AA%E0%AE%BE%E0%AE%95%E0%AF%8D%E0%AE%AF%E0%AE%B0%E0%AE%BE%E0%AE%9C%E0%AF%8D
சாம் (தமிழ் நடிகர்),https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%BE%E0%AE%AE%E0%AF%8D_(%E0%AE%A4%E0%AE%AE%E0%AE%BF%E0%AE%B4%E0%AF%8D_%E0%AE%A8%E0%AE%9F%E0%AE%BF%E0%AE%95%E0%AE%B0%E0%AF%8D)
சாம் ஆண்டர்சன்,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%BE%E0%AE%AE%E0%AF%8D_%E0%AE%86%E0%AE%A3%E0%AF%8D%E0%AE%9F%E0%AE%B0%E0%AF%8D%E0%AE%9A%E0%AE%A9%E0%AF%8D
சாம்ஸ்,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%BE%E0%AE%AE%E0%AF%8D%E0%AE%B8%E0%AF%8D
சாமிக்கண்ணு,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%BE%E0%AE%AE%E0%AE%BF%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%A3%E0%AF%8D%E0%AE%A3%E0%AF%81
சாய் தீனா,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%BE%E0%AE%AF%E0%AF%8D_%E0%AE%A4%E0%AF%80%E0%AE%A9%E0%AE%BE
சாய் பிரசாந்த்,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%BE%E0%AE%AF%E0%AF%8D_%E0%AE%AA%E0%AE%BF%E0%AE%B0%E0%AE%9A%E0%AE%BE%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AF%8D
சாயாஜி சிண்டே,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%BE%E0%AE%AF%E0%AE%BE%E0%AE%9C%E0%AE%BF_%E0%AE%9A%E0%AE%BF%E0%AE%A3%E0%AF%8D%E0%AE%9F%E0%AF%87
சார்லஸ் வினோத்,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%BE%E0%AE%B0%E0%AF%8D%E0%AE%B2%E0%AE%B8%E0%AF%8D_%E0%AE%B5%E0%AE%BF%E0%AE%A9%E0%AF%8B%E0%AE%A4%E0%AF%8D
சார்லி,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%BE%E0%AE%B0%E0%AF%8D%E0%AE%B2%E0%AE%BF
சாருஹாசன்,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%BE%E0%AE%B0%E0%AF%81%E0%AE%B9%E0%AE%BE%E0%AE%9A%E0%AE%A9%E0%AF%8D
சி. ஆர். பார்த்திபன்,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%BF._%E0%AE%86%E0%AE%B0%E0%AF%8D._%E0%AE%AA%E0%AE%BE%E0%AE%B0%E0%AF%8D%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%AA%E0%AE%A9%E0%AF%8D
சி. எல். ஆனந்தன்,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%BF._%E0%AE%8E%E0%AE%B2%E0%AF%8D._%E0%AE%86%E0%AE%A9%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%A9%E0%AF%8D
